Reference area,REF_AREA,Measure,Unit of measure,TIME_PERIOD,Avoidable_mortality_values
Austria,AUT,Treatable mortality,Deaths per 100 000 inhabitants,2018,60.4
Austria,AUT,Treatable mortality,Deaths per 100 000 inhabitants,2019,59.1
Thailand,THA,Preventable mortality,Deaths,2006,95160
Thailand,THA,Preventable mortality,Deaths,2007,92732.5
Thailand,THA,Preventable mortality,Deaths,2017,111088.5
Thailand,THA,Preventable mortality,Deaths,2008,91537.5
Thailand,THA,Preventable mortality,Deaths,2009,89890
Thailand,THA,Preventable mortality,Deaths,2010,90508.5
Thailand,THA,Preventable mortality,Deaths,2011,93451
Thailand,THA,Preventable mortality,Deaths,2012,95412
Thailand,THA,Preventable mortality,Deaths,2013,101590
Thailand,THA,Preventable mortality,Deaths,2014,103133
Thailand,THA,Preventable mortality,Deaths,2015,107510
Thailand,THA,Preventable mortality,Deaths,2016,113829
Thailand,THA,Preventable mortality,Deaths,2018,110483
Thailand,THA,Preventable mortality,Deaths,2019,116338
Thailand,THA,Preventable mortality,Deaths,2000,84419.5
Thailand,THA,Preventable mortality,Deaths,2002,101212.5
Thailand,THA,Preventable mortality,Deaths,2003,109503
Thailand,THA,Preventable mortality,Deaths,2004,102991.5
Thailand,THA,Preventable mortality,Deaths,2005,96428.5
United States,USA,Preventable mortality,Deaths,2021,934865
United States,USA,Preventable mortality,Deaths,2000,493563.5
United States,USA,Preventable mortality,Deaths,2011,525905
United States,USA,Preventable mortality,Deaths,2012,533890.5
United States,USA,Preventable mortality,Deaths,2013,544792.5
United States,USA,Preventable mortality,Deaths,2014,557339
United States,USA,Preventable mortality,Deaths,2001,497461
United States,USA,Preventable mortality,Deaths,2002,501442
United States,USA,Preventable mortality,Deaths,2003,503212.5
United States,USA,Preventable mortality,Deaths,2004,498551
United States,USA,Preventable mortality,Deaths,2005,507203
United States,USA,Preventable mortality,Deaths,2006,509196.5
United States,USA,Preventable mortality,Deaths,2007,509299
United States,USA,Preventable mortality,Deaths,2008,513735
United States,USA,Preventable mortality,Deaths,2009,512792
United States,USA,Preventable mortality,Deaths,2010,514521.5
United States,USA,Preventable mortality,Deaths,2015,577181
United States,USA,Preventable mortality,Deaths,2016,596510.5
United States,USA,Preventable mortality,Deaths,2017,609253.5
United States,USA,Preventable mortality,Deaths,2018,607004.5
United States,USA,Preventable mortality,Deaths,2019,608624.5
United States,USA,Preventable mortality,Deaths,2020,811300
Thailand,THA,Avoidable mortality,Deaths,2018,196325
Thailand,THA,Avoidable mortality,Deaths,2019,206644
Thailand,THA,Avoidable mortality,Deaths,2000,131036
Thailand,THA,Avoidable mortality,Deaths,2002,157106
Thailand,THA,Avoidable mortality,Deaths,2003,172775
New Zealand,NZL,Preventable mortality,Deaths,2012,5052.5
New Zealand,NZL,Preventable mortality,Deaths,2000,5295
Thailand,THA,Avoidable mortality,Deaths,2006,157420
Thailand,THA,Avoidable mortality,Deaths,2007,155260
Thailand,THA,Avoidable mortality,Deaths,2008,155282
Thailand,THA,Avoidable mortality,Deaths,2009,151829
Thailand,THA,Avoidable mortality,Deaths,2010,156929
Thailand,THA,Avoidable mortality,Deaths,2011,160953
Thailand,THA,Avoidable mortality,Deaths,2012,164081
Thailand,THA,Avoidable mortality,Deaths,2013,173415
Thailand,THA,Avoidable mortality,Deaths,2014,179811
Thailand,THA,Avoidable mortality,Deaths,2015,189786
Thailand,THA,Avoidable mortality,Deaths,2016,198580
Thailand,THA,Avoidable mortality,Deaths,2017,196194
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2009,138.2
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2010,151.1
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2017,130.6
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2018,134.8
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2019,136.2
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2020,158.9
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2011,140.6
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2012,135.1
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2013,132.4
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2000,184.9
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2001,179.7
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2002,165.7
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2003,177.8
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2014,130.4
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2015,136.1
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2016,138.7
Costa Rica,CRI,Preventable mortality,Deaths per 100 000 inhabitants,2004,170.2
