Country Name,Country Code,Series Name,year_T1,values_T1
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2002,0.873993842
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2003,0.861195397
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2004,0.827683479
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2005,0.855987752
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2006,0.836214752
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2007,0.78077732
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2008,0.783171609
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2009,0.787435325
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2010,0.780821359
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2011,0.77535467
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2012,0.77613624
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2013,0.733265187
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2014,0.740451778
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2015,0.738390297
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2016,0.735067515
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2017,0.735664915
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2018,0.74277423
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2019,0.731983975
IBRD only,IBD,Armed forces personnel (% of total labor force),1/1/2020,0.748828434
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1991,0.823298246
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1992,0.872335426
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1993,0.820190137
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1994,0.785571245
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1995,1.104996237
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1996,1.091648749
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1997,1.054344265
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1998,1.034834716
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/1999,1.000947226
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2000,0.9877402
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2001,0.927615662
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2002,0.914963917
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2003,0.898842733
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2004,0.860274758
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2005,0.878699176
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2006,0.880081375
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2007,0.81009497
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2008,0.810258765
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2009,0.817360843
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2010,0.815535037
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2011,0.805906585
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2012,0.803495461
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2013,0.764131008
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2014,0.763205692
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2015,0.760875679
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2016,0.752963267
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2017,0.745914884
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2018,0.747639149
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2019,0.73999762
IDA & IBRD total,IBT,Armed forces personnel (% of total labor force),1/1/2020,0.736582246
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1991,0.884241837
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1992,0.826903073
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1993,0.820090443
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1994,0.762545673
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1995,1.0763909
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1996,1.025552883
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1997,1.036484126
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1998,1.018880254
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/1999,0.996674619
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2000,0.99042203
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2001,1.00837668
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2002,0.978676563
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2003,0.947062512
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2004,0.922350625
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2005,0.916240015
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2006,1.023972901
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2007,0.868310996
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2008,0.846989574
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2009,0.823454815
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2010,0.815158339
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2011,0.783662003
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2012,0.765269013
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2013,0.747985789
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2014,0.722575395
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2015,0.728964891
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2016,0.716556675
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2017,0.712274027
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2018,0.7119465
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2019,0.685908892
IDA blend,IDB,Armed forces personnel (% of total labor force),1/1/2020,0.676286516
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1991,0.960685207
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1992,0.896858674
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1993,0.890510837
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1994,0.808576509
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1995,1.402966572
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1996,1.411648395
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1997,1.377966924
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1998,1.330772837
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/1999,1.364036338
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2000,1.357617433
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2001,1.111611927
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2002,1.15785824
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2003,1.123586145
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2004,1.036746321
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2005,1.005420878
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2007,0.966104725
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2008,0.960479464
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2009,0.996313253
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2010,1.023281567
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2011,0.996745147
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2012,0.981457475
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2013,0.949606205
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2014,0.908404636
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2015,0.898837943
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2016,0.866025349
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2017,0.815015332
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2018,0.788764328
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2019,0.804912366
IDA only,IDX,Armed forces personnel (% of total labor force),1/1/2020,0.704041684
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1991,0.938355781
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1992,0.875461915
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1993,0.869315346
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1994,0.794429279
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1995,1.304343189
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1996,1.294253788
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1997,1.273349908
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1998,1.235214475
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/1999,1.251086882
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2000,1.242464674
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2001,1.078549954
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2002,1.101063384
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2003,1.067589008
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2004,1.000487447
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2005,0.977327752
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2007,0.935128528
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2008,0.924432869
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2009,0.941372759
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2010,0.956858806
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2011,0.92864568
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2012,0.91215258
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2013,0.884950765
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2014,0.849891426
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2015,0.845141614
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2016,0.818998702
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2017,0.782945253
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2018,0.764896346
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2019,0.76788544
IDA total,IDA,Armed forces personnel (% of total labor force),1/1/2020,0.69539643
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/1995,0.064261983
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/1996,0.064703561
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/1997,0.077741858
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/1998,0.075272864
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/1999,0.060824291
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2000,0.059016548
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2001,0.058392456
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2002,0.05849082
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2003,0.057595724
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2006,0.070863609
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2007,0.068520227
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2008,0.067667803
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2009,0.068886581
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2010,0.069013479
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2011,0.095974407
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2012,0.09520636
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2013,0.103628554
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2014,0.100557592
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2015,0.122698784
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2016,0.119256033
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2017,0.0
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2019,0.0
Iceland,ISL,Armed forces personnel (% of total labor force),1/1/2020,0.0
India,IND,Armed forces personnel (% of total labor force),1/1/1991,0.423823656
India,IND,Armed forces personnel (% of total labor force),1/1/1992,0.41385062
India,IND,Armed forces personnel (% of total labor force),1/1/1993,0.404067632
India,IND,Armed forces personnel (% of total labor force),1/1/1994,0.394379021
India,IND,Armed forces personnel (% of total labor force),1/1/1995,0.645279858
India,IND,Armed forces personnel (% of total labor force),1/1/1996,0.645175081
India,IND,Armed forces personnel (% of total labor force),1/1/1997,0.626629996
India,IND,Armed forces personnel (% of total labor force),1/1/1998,0.614701709
India,IND,Armed forces personnel (% of total labor force),1/1/1999,0.594087951
India,IND,Armed forces personnel (% of total labor force),1/1/2000,0.602535276
India,IND,Armed forces personnel (% of total labor force),1/1/2001,0.58881652
India,IND,Armed forces personnel (% of total labor force),1/1/2002,0.5889887
India,IND,Armed forces personnel (% of total labor force),1/1/2003,0.587419397
India,IND,Armed forces personnel (% of total labor force),1/1/2004,0.628135626
India,IND,Armed forces personnel (% of total labor force),1/1/2005,0.722107136
India,IND,Armed forces personnel (% of total labor force),1/1/2006,0.600347724
India,IND,Armed forces personnel (% of total labor force),1/1/2007,0.584699204
India,IND,Armed forces personnel (% of total labor force),1/1/2008,0.573955111
India,IND,Armed forces personnel (% of total labor force),1/1/2009,0.571812629
India,IND,Armed forces personnel (% of total labor force),1/1/2010,0.560248978
India,IND,Armed forces personnel (% of total labor force),1/1/2011,0.560338898
India,IND,Armed forces personnel (% of total labor force),1/1/2012,0.573225749
India,IND,Armed forces personnel (% of total labor force),1/1/2013,0.568548919
India,IND,Armed forces personnel (% of total labor force),1/1/2014,0.56009666
India,IND,Armed forces personnel (% of total labor force),1/1/2015,0.562233348
India,IND,Armed forces personnel (% of total labor force),1/1/2016,0.591334232
India,IND,Armed forces personnel (% of total labor force),1/1/2017,0.594249382
India,IND,Armed forces personnel (% of total labor force),1/1/2018,0.587252264
India,IND,Armed forces personnel (% of total labor force),1/1/2019,0.585269023
India,IND,Armed forces personnel (% of total labor force),1/1/2020,0.589408504
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1991,0.35104009
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1992,0.346456209
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1993,0.326934344
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1994,0.323738877
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1995,0.519321453
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1996,0.533982688
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1997,0.524498513
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1998,0.523883711
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/1999,0.510267367
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2000,0.488817884
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2001,0.483881656
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2002,0.483199008
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2003,0.481550843
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2004,0.554206711
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2005,0.555812749
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2006,0.548297166
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2007,0.523015809
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2008,0.513792644
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2009,0.508382698
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2010,0.496656881
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2011,0.565728466
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2012,0.552959819
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2013,0.550164732
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2014,0.543469463
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2015,0.535508362
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2016,0.530470621
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2017,0.520961185
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2018,0.506647952
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2019,0.496321888
Indonesia,IDN,Armed forces personnel (% of total labor force),1/1/2020,0.496668497
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1991,3.043735534
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1992,3.398370288
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1993,3.416020879
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1994,3.426339636
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1995,4.865916576
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1996,5.392186603
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1997,5.185739384
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1998,4.667256486
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/1999,4.25928437
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2000,3.889057231
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2001,2.722674125
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2002,2.658154749
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2003,2.659641057
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2004,2.023891957
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2005,2.474903526
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2006,2.446412485
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2007,2.338382467
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2008,2.406494749
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2009,2.30726405
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2010,2.309746717
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2011,2.370755705
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2012,2.311329992
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2013,2.285480182
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2014,2.271927622
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2015,2.175167347
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2016,2.08207472
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2017,2.003501822
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2018,2.271931223
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2019,2.264574725
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),1/1/2020,2.39241996
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1991,11.290397339
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1992,9.406822419
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1993,8.934939808
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1994,8.8682228
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1995,8.205299701
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1996,8.415303906
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1997,8.358300666
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1998,8.748149009
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/1999,8.456574519
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2000,8.167662502
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2001,7.702059913
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2002,6.888191105
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2003,6.669300423
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2004,2.680018649
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2005,3.291246936
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2006,7.103906618
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2007,5.221886165
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2008,8.152382007
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2009,8.974803938
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2010,10.573278858
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2011,10.215546243
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2012,9.776939801
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2013,2.011856587
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2014,2.226744846
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2015,2.152625915
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2016,2.084698611
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2017,2.085696374
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2018,3.257184685
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2019,3.234176884
Iraq,IRQ,Armed forces personnel (% of total labor force),1/1/2020,4.453265165
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1991,0.886064388
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1992,0.894991969
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1993,0.873981895
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1994,1.115828953
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1995,0.832541666
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1996,0.795053888
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1997,0.771993299
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1998,0.664938597
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/1999,0.637693568
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2000,0.617472871
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2001,0.553178061
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2002,0.540727603
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2003,0.524075737
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2004,0.491669641
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2005,0.464869574
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2006,0.446153311
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2007,0.4280646
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2008,0.424596538
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2009,0.454088643
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2010,0.464421784
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2011,0.398907263
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2012,0.42022132
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2013,0.415948766
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2014,0.40292265
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2015,0.398104323
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2016,0.390556264
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2017,0.382303104
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2018,0.360741635
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2019,0.36783338
Ireland,IRL,Armed forces personnel (% of total labor force),1/1/2020,0.370030186
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1991,9.33415998
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1992,8.482694366
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1993,8.035355564
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1994,7.861692015
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1995,7.292548293
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1996,7.282222932
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1997,7.127506585
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1998,7.011533692
Israel,ISR,Armed forces personnel (% of total labor force),1/1/1999,6.722893596
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2000,6.503574083
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2001,6.023766305
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2002,5.89967832
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2003,5.94488514
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2004,5.821884729
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2005,5.675012051
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2006,5.816265737
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2007,5.664008563
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2008,5.565471454
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2009,5.422031163
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2010,5.299143925
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2011,5.226504025
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2012,4.960104095
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2013,4.883934423
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2014,4.756596329
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2015,4.673402615
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2016,4.5833294
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2017,4.350378507
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2018,4.257747481
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2019,4.21556505
Israel,ISR,Armed forces personnel (% of total labor force),1/1/2020,4.24486175
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1991,1.953667192
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1992,2.011232928
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1993,1.934595787
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1994,1.889134168
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1995,2.551831404
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1996,2.521568548
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1997,2.514789377
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1998,2.381300487
Italy,ITA,Armed forces personnel (% of total labor force),1/1/1999,2.225388282
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2000,2.141455957
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2001,2.045073054
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2002,1.973724205
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2003,1.875816489
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2004,1.808464581
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2005,1.820180037
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2006,1.795242257
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2007,1.781492944
Italy,ITA,Armed forces personnel (% of total labor force),1/1/2008,1.756884074
