Country Name,Country Code,Series Name,year,gov_stability_values
Kosovo,XKX,Control of Corruption: Number of Sources,2010 (YR2010),9
Kosovo,XKX,Control of Corruption: Number of Sources,2011 (YR2011),9
Kosovo,XKX,Control of Corruption: Number of Sources,2012 (YR2012),9
Kosovo,XKX,Control of Corruption: Number of Sources,2013 (YR2013),8
Kosovo,XKX,Control of Corruption: Number of Sources,2014 (YR2014),9
Kosovo,XKX,Control of Corruption: Number of Sources,2015 (YR2015),9
Kosovo,XKX,Control of Corruption: Number of Sources,2016 (YR2016),8
Kosovo,XKX,Control of Corruption: Number of Sources,2017 (YR2017),8
Kosovo,XKX,Control of Corruption: Number of Sources,2018 (YR2018),8
Kosovo,XKX,Control of Corruption: Number of Sources,2019 (YR2019),8
Kosovo,XKX,Control of Corruption: Number of Sources,2020 (YR2020),7
Kosovo,XKX,Control of Corruption: Number of Sources,2021 (YR2021),8
Kosovo,XKX,Control of Corruption: Number of Sources,2022 (YR2022),9
Kosovo,XKX,Control of Corruption: Percentile Rank,2000 (YR2000),67.5531921386719
Kosovo,XKX,Control of Corruption: Percentile Rank,2002 (YR2002),68.2539672851563
Kosovo,XKX,Control of Corruption: Percentile Rank,2003 (YR2003),38.624340057373
Kosovo,XKX,Control of Corruption: Percentile Rank,2004 (YR2004),45.320198059082
Kosovo,XKX,Control of Corruption: Percentile Rank,2005 (YR2005),38.0487823486328
Kosovo,XKX,Control of Corruption: Percentile Rank,2006 (YR2006),37.5609741210938
Kosovo,XKX,Control of Corruption: Percentile Rank,2007 (YR2007),27.6699028015137
Kosovo,XKX,Control of Corruption: Percentile Rank,2008 (YR2008),32.0388336181641
Kosovo,XKX,Control of Corruption: Percentile Rank,2009 (YR2009),32.5358848571777
Kosovo,XKX,Control of Corruption: Percentile Rank,2010 (YR2010),31.9047622680664
Kosovo,XKX,Control of Corruption: Percentile Rank,2011 (YR2011),32.2274894714355
Kosovo,XKX,Control of Corruption: Percentile Rank,2012 (YR2012),30.3317527770996
Kosovo,XKX,Control of Corruption: Percentile Rank,2013 (YR2013),31.2796211242676
Kosovo,XKX,Control of Corruption: Percentile Rank,2014 (YR2014),36.538459777832
Kosovo,XKX,Control of Corruption: Percentile Rank,2015 (YR2015),34.761905670166
Kosovo,XKX,Control of Corruption: Percentile Rank,2016 (YR2016),40.476188659668
Kosovo,XKX,Control of Corruption: Percentile Rank,2017 (YR2017),38.0952377319336
Kosovo,XKX,Control of Corruption: Percentile Rank,2018 (YR2018),33.8095245361328
Kosovo,XKX,Control of Corruption: Percentile Rank,2019 (YR2019),33.3333320617676
Kosovo,XKX,Control of Corruption: Percentile Rank,2020 (YR2020),35.7142868041992
Kosovo,XKX,Control of Corruption: Percentile Rank,2021 (YR2021),43.8095245361328
Kosovo,XKX,Control of Corruption: Percentile Rank,2022 (YR2022),47.1698112487793
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2008 (YR2008),1.01208281517029
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2009 (YR2009),0.430509388446808
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2010 (YR2010),-1.04482114315033
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2011 (YR2011),-1.04214704036713
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2012 (YR2012),-1.0385023355484
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2013 (YR2013),-0.966146647930145
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2014 (YR2014),-0.340774536132813
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2015 (YR2015),-0.200406447052956
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2016 (YR2016),-0.285933345556259
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2017 (YR2017),-0.244493424892426
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2018 (YR2018),-0.675402104854584
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2019 (YR2019),-0.348640084266663
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2020 (YR2020),-0.279240250587463
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2021 (YR2021),-0.113625250756741
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,2022 (YR2022),-0.252448588609695
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2008 (YR2008),1
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2009 (YR2009),1
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2010 (YR2010),3
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2011 (YR2011),3
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2012 (YR2012),3
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2013 (YR2013),3
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2014 (YR2014),4
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2015 (YR2015),4
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2016 (YR2016),4
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2017 (YR2017),4
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2018 (YR2018),4
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2019 (YR2019),4
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2020 (YR2020),4
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2021 (YR2021),5
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,2022 (YR2022),5
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2008 (YR2008),83.6538467407227
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2009 (YR2009),61.1374397277832
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2010 (YR2010),14.6919431686401
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2011 (YR2011),16.1137447357178
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2012 (YR2012),17.0616111755371
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2013 (YR2013),18.0094795227051
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2014 (YR2014),31.4285717010498
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2015 (YR2015),40.476188659668
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2016 (YR2016),35.7142868041992
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2017 (YR2017),38.0952377319336
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2018 (YR2018),22.1698112487793
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2019 (YR2019),32.0754699707031
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2020 (YR2020),36.7924537658691
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2021 (YR2021),43.3962249755859
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2022 (YR2022),37.2641525268555
Kuwait,KWT,Control of Corruption: Estimate,1996 (YR1996),0.478682190179825
Kuwait,KWT,Control of Corruption: Estimate,1998 (YR1998),0.562503397464752
Kuwait,KWT,Control of Corruption: Estimate,2000 (YR2000),0.5645592212677
Kuwait,KWT,Control of Corruption: Estimate,2002 (YR2002),0.981545209884644
Kuwait,KWT,Control of Corruption: Estimate,2003 (YR2003),0.76597386598587
Kuwait,KWT,Control of Corruption: Estimate,2004 (YR2004),0.770029485225677
Kuwait,KWT,Control of Corruption: Estimate,2005 (YR2005),0.500354409217834
Kuwait,KWT,Control of Corruption: Estimate,2006 (YR2006),0.426627278327942
Kuwait,KWT,Control of Corruption: Estimate,2007 (YR2007),0.364861726760864
Kuwait,KWT,Control of Corruption: Estimate,2008 (YR2008),0.412061005830765
Kuwait,KWT,Control of Corruption: Estimate,2009 (YR2009),0.304186642169952
Kuwait,KWT,Control of Corruption: Estimate,2010 (YR2010),0.298077821731567
Kuwait,KWT,Control of Corruption: Estimate,2011 (YR2011),0.078883208334446
Kuwait,KWT,Control of Corruption: Estimate,2012 (YR2012),-0.197435706853867
Kuwait,KWT,Control of Corruption: Estimate,2013 (YR2013),-0.195034772157669
Kuwait,KWT,Control of Corruption: Estimate,2014 (YR2014),-0.246068090200424
Kuwait,KWT,Control of Corruption: Estimate,2015 (YR2015),-0.254954397678375
Kuwait,KWT,Control of Corruption: Estimate,2016 (YR2016),-0.297969162464142
Kuwait,KWT,Control of Corruption: Estimate,2017 (YR2017),-0.359839290380478
Kuwait,KWT,Control of Corruption: Estimate,2018 (YR2018),-0.316699147224426
Kuwait,KWT,Control of Corruption: Estimate,2019 (YR2019),-0.159434482455254
Kuwait,KWT,Control of Corruption: Estimate,2020 (YR2020),-0.0917352288961411
Kuwait,KWT,Control of Corruption: Estimate,2021 (YR2021),-0.0562744364142418
Kuwait,KWT,Control of Corruption: Estimate,2022 (YR2022),0.127030700445175
Kuwait,KWT,Control of Corruption: Number of Sources,1996 (YR1996),4
Kuwait,KWT,Control of Corruption: Number of Sources,1998 (YR1998),4
Kuwait,KWT,Control of Corruption: Number of Sources,2000 (YR2000),4
Kuwait,KWT,Control of Corruption: Number of Sources,2002 (YR2002),5
Kuwait,KWT,Control of Corruption: Number of Sources,2003 (YR2003),4
Kuwait,KWT,Control of Corruption: Number of Sources,2004 (YR2004),4
Kuwait,KWT,Control of Corruption: Number of Sources,2005 (YR2005),6
Kuwait,KWT,Control of Corruption: Number of Sources,2006 (YR2006),7
Kuwait,KWT,Control of Corruption: Number of Sources,2007 (YR2007),7
Kuwait,KWT,Control of Corruption: Number of Sources,2008 (YR2008),8
Kuwait,KWT,Control of Corruption: Number of Sources,2009 (YR2009),8
Kuwait,KWT,Control of Corruption: Number of Sources,2010 (YR2010),8
Kuwait,KWT,Control of Corruption: Number of Sources,2011 (YR2011),8
Kuwait,KWT,Control of Corruption: Number of Sources,2012 (YR2012),7
Kuwait,KWT,Control of Corruption: Number of Sources,2013 (YR2013),7
Kuwait,KWT,Control of Corruption: Number of Sources,2014 (YR2014),7
Kuwait,KWT,Control of Corruption: Number of Sources,2015 (YR2015),7
Kuwait,KWT,Control of Corruption: Number of Sources,2016 (YR2016),7
Kuwait,KWT,Control of Corruption: Number of Sources,2017 (YR2017),7
Kuwait,KWT,Control of Corruption: Number of Sources,2018 (YR2018),7
Kuwait,KWT,Control of Corruption: Number of Sources,2019 (YR2019),7
Kuwait,KWT,Control of Corruption: Number of Sources,2020 (YR2020),6
Kuwait,KWT,Control of Corruption: Number of Sources,2021 (YR2021),6
Kuwait,KWT,Control of Corruption: Number of Sources,2022 (YR2022),7
Kuwait,KWT,Control of Corruption: Percentile Rank,1996 (YR1996),70.4301071166992
Kuwait,KWT,Control of Corruption: Percentile Rank,1998 (YR1998),71.1229934692383
Kuwait,KWT,Control of Corruption: Percentile Rank,2000 (YR2000),70.7446823120117
Kuwait,KWT,Control of Corruption: Percentile Rank,2002 (YR2002),82.539680480957
Kuwait,KWT,Control of Corruption: Percentile Rank,2003 (YR2003),74.6031723022461
Kuwait,KWT,Control of Corruption: Percentile Rank,2004 (YR2004),75.3694610595703
Kuwait,KWT,Control of Corruption: Percentile Rank,2005 (YR2005),69.7560958862305
Kuwait,KWT,Control of Corruption: Percentile Rank,2006 (YR2006),70.7317047119141
Kuwait,KWT,Control of Corruption: Percentile Rank,2007 (YR2007),69.9029159545898
Kuwait,KWT,Control of Corruption: Percentile Rank,2008 (YR2008),68.4466018676758
Kuwait,KWT,Control of Corruption: Percentile Rank,2009 (YR2009),66.9856491088867
Kuwait,KWT,Control of Corruption: Percentile Rank,2010 (YR2010),64.7619018554688
Kuwait,KWT,Control of Corruption: Percentile Rank,2011 (YR2011),59.2417068481445
Kuwait,KWT,Control of Corruption: Percentile Rank,2012 (YR2012),52.1327018737793
Kuwait,KWT,Control of Corruption: Percentile Rank,2013 (YR2013),52.6066360473633
Kuwait,KWT,Control of Corruption: Percentile Rank,2014 (YR2014),50.961540222168
Kuwait,KWT,Control of Corruption: Percentile Rank,2015 (YR2015),50
Kuwait,KWT,Control of Corruption: Percentile Rank,2016 (YR2016),46.1904754638672
Kuwait,KWT,Control of Corruption: Percentile Rank,2017 (YR2017),43.3333320617676
Kuwait,KWT,Control of Corruption: Percentile Rank,2018 (YR2018),43.8095245361328
Kuwait,KWT,Control of Corruption: Percentile Rank,2019 (YR2019),50
Kuwait,KWT,Control of Corruption: Percentile Rank,2020 (YR2020),52.3809509277344
Kuwait,KWT,Control of Corruption: Percentile Rank,2021 (YR2021),51.9047622680664
Kuwait,KWT,Control of Corruption: Percentile Rank,2022 (YR2022),58.9622650146484
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,1996 (YR1996),0.170835971832275
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,1998 (YR1998),0.455113381147385
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2000 (YR2000),0.752232670783997
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2002 (YR2002),-0.146744310855865
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2003 (YR2003),0.294286906719208
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2004 (YR2004),0.345240026712418
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2005 (YR2005),0.253690272569656
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2006 (YR2006),0.412733107805252
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2007 (YR2007),0.62064391374588
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2008 (YR2008),0.501767992973328
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2009 (YR2009),0.353407442569733
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2010 (YR2010),0.451988816261292
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2011 (YR2011),0.311102718114853
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2012 (YR2012),0.203606218099594
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2013 (YR2013),0.166055589914322
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2014 (YR2014),0.149006545543671
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2015 (YR2015),-0.219549298286438
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2016 (YR2016),-0.0565007105469704
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2017 (YR2017),-0.0512296371161938
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2018 (YR2018),0.0905337333679199
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2019 (YR2019),0.175113588571548
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2020 (YR2020),0.225190043449402
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2021 (YR2021),0.26298251748085
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,2022 (YR2022),0.28121742606163
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,1996 (YR1996),4
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,1998 (YR1998),4
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2000 (YR2000),4
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2002 (YR2002),4
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2003 (YR2003),4
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2004 (YR2004),5
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2005 (YR2005),6
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2006 (YR2006),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2007 (YR2007),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2008 (YR2008),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2009 (YR2009),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2010 (YR2010),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2011 (YR2011),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2012 (YR2012),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2013 (YR2013),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2014 (YR2014),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2015 (YR2015),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2016 (YR2016),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2017 (YR2017),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2018 (YR2018),7
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2019 (YR2019),6
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2020 (YR2020),5
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2021 (YR2021),5
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,2022 (YR2022),6
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,1996 (YR1996),52.6595726013184
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,1998 (YR1998),63.2978706359863
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2000 (YR2000),73.0158767700195
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2002 (YR2002),42.3280410766602
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2003 (YR2003),54.773868560791
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2004 (YR2004),56.7961158752441
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2005 (YR2005),55.3398056030273
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2006 (YR2006),58.4541053771973
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2007 (YR2007),68.1159439086914
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2008 (YR2008),62.019229888916
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2009 (YR2009),55.4502372741699
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2010 (YR2010),61.1374397277832
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2011 (YR2011),56.8720397949219
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2012 (YR2012),53.0805702209473
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2013 (YR2013),52.6066360473633
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2014 (YR2014),51.4285697937012
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2015 (YR2015),39.523811340332
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2016 (YR2016),45.238094329834
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2017 (YR2017),44.761905670166
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2018 (YR2018),51.886791229248
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2019 (YR2019),54.7169799804688
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2020 (YR2020),54.2452812194824
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2021 (YR2021),54.2452812194824
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2022 (YR2022),54.2452812194824
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,1996 (YR1996),-0.993923425674438
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,1998 (YR1998),-1.05879712104797
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2000 (YR2000),-1.00747871398926
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2002 (YR2002),-1.06477046012878
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2003 (YR2003),-1.03281939029694
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2004 (YR2004),-1.0977121591568
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2005 (YR2005),-1.26726925373077
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2006 (YR2006),-1.32556045055389
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2007 (YR2007),-1.32909786701202
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2008 (YR2008),-1.23223948478699
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2009 (YR2009),-1.31282722949982
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2010 (YR2010),-1.17509734630585
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2011 (YR2011),-1.23196542263031
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2012 (YR2012),-1.15086257457733
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2013 (YR2013),-1.16199910640717
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2014 (YR2014),-1.12937223911285
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2015 (YR2015),-1.17861187458038
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2016 (YR2016),-1.1043074131012
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2017 (YR2017),-1.07847428321838
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2018 (YR2018),-0.960398018360138
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2019 (YR2019),-0.959891974925995
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2020 (YR2020),-1.12446999549866
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2021 (YR2021),-1.14971888065338
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,2022 (YR2022),-1.23002862930298
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,1996 (YR1996),2
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,1998 (YR1998),3
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2000 (YR2000),4
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2002 (YR2002),4
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2003 (YR2003),5
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2004 (YR2004),6
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2005 (YR2005),9
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2006 (YR2006),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2007 (YR2007),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2008 (YR2008),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2009 (YR2009),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2010 (YR2010),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2011 (YR2011),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2012 (YR2012),13
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2013 (YR2013),13
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2014 (YR2014),13
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2015 (YR2015),13
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2016 (YR2016),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2017 (YR2017),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2018 (YR2018),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2019 (YR2019),12
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2020 (YR2020),11
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2021 (YR2021),11
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,2022 (YR2022),11
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,1996 (YR1996),17.2043018341064
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,1998 (YR1998),16.0427799224854
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2000 (YR2000),15.957447052002
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2002 (YR2002),10.0529098510742
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2003 (YR2003),11.1111106872559
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2004 (YR2004),12.8078813552856
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2005 (YR2005),8.78048801422119
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2006 (YR2006),6.82926845550537
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2007 (YR2007),4.85436916351318
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2008 (YR2008),5.82524251937866
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2009 (YR2009),4.30622005462646
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2010 (YR2010),10.4761905670166
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2011 (YR2011),6.63507127761841
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2012 (YR2012),11.3744077682495
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2013 (YR2013),11.3744077682495
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2014 (YR2014),12.5
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2015 (YR2015),10.9523811340332
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2016 (YR2016),12.380952835083
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2017 (YR2017),12.8571424484253
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2018 (YR2018),16.1904754638672
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2019 (YR2019),17.1428565979004
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2020 (YR2020),13.3333330154419
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2021 (YR2021),12.8571424484253
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,2022 (YR2022),10.3773584365845
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,1996 (YR1996),-0.17433962225914
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,1998 (YR1998),-0.166477471590042
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,2000 (YR2000),-0.182534769177437
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,2002 (YR2002),-0.614730596542358
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,2003 (YR2003),-1.09949171543121
