Reference area,REF_AREA,Measure,Unit of measure,TIME_PERIOD,Avoidable_mortality_values
Argentina,ARG,Avoidable mortality,Deaths,2000,97487.0
Argentina,ARG,Avoidable mortality,Deaths,2001,97485.0
Argentina,ARG,Avoidable mortality,Deaths,2002,97594.0
Argentina,ARG,Avoidable mortality,Deaths,2003,98405.0
Argentina,ARG,Avoidable mortality,Deaths,2004,93933.0
Argentina,ARG,Avoidable mortality,Deaths,2005,92507.0
Argentina,ARG,Avoidable mortality,Deaths,2006,92420.0
Argentina,ARG,Avoidable mortality,Deaths,2007,94584.0
Argentina,ARG,Avoidable mortality,Deaths,2008,92026.0
Argentina,ARG,Avoidable mortality,Deaths,2009,91843.0
Argentina,ARG,Avoidable mortality,Deaths,2010,92322.0
Argentina,ARG,Avoidable mortality,Deaths,2011,92918.0
Argentina,ARG,Avoidable mortality,Deaths,2012,94661.0
Argentina,ARG,Avoidable mortality,Deaths,2013,97478.0
Argentina,ARG,Avoidable mortality,Deaths,2014,97388.0
Argentina,ARG,Avoidable mortality,Deaths,2015,101081.0
Argentina,ARG,Avoidable mortality,Deaths,2016,104584.0
Argentina,ARG,Avoidable mortality,Deaths,2017,101613.0
Argentina,ARG,Avoidable mortality,Deaths,2018,100852.0
Argentina,ARG,Avoidable mortality,Deaths,2019,99429.0
Argentina,ARG,Avoidable mortality,Deaths,2020,119234.0
Argentina,ARG,Avoidable mortality,Deaths,2021,154882.0
Argentina,ARG,Preventable mortality,Deaths,2000,51685.0
Argentina,ARG,Preventable mortality,Deaths,2001,51688.0
Argentina,ARG,Preventable mortality,Deaths,2002,51170.0
Argentina,ARG,Preventable mortality,Deaths,2003,50879.0
Argentina,ARG,Preventable mortality,Deaths,2004,48479.5
Argentina,ARG,Preventable mortality,Deaths,2005,48158.0
Argentina,ARG,Preventable mortality,Deaths,2006,48350.5
Argentina,ARG,Preventable mortality,Deaths,2007,49175.5
Argentina,ARG,Preventable mortality,Deaths,2008,48198.0
Argentina,ARG,Preventable mortality,Deaths,2009,46944.0
Argentina,ARG,Preventable mortality,Deaths,2010,47523.5
Argentina,ARG,Preventable mortality,Deaths,2011,48528.0
Argentina,ARG,Preventable mortality,Deaths,2012,49638.5
Argentina,ARG,Preventable mortality,Deaths,2013,50544.0
Argentina,ARG,Preventable mortality,Deaths,2014,50516.5
Argentina,ARG,Preventable mortality,Deaths,2015,52312.0
Argentina,ARG,Preventable mortality,Deaths,2016,52403.0
Argentina,ARG,Preventable mortality,Deaths,2017,51420.5
Argentina,ARG,Preventable mortality,Deaths,2018,50855.5
Argentina,ARG,Preventable mortality,Deaths,2019,49351.0
Argentina,ARG,Preventable mortality,Deaths,2020,71188.5
Argentina,ARG,Preventable mortality,Deaths,2021,98999.5
Argentina,ARG,Treatable mortality,Deaths,2000,45802.0
Argentina,ARG,Treatable mortality,Deaths,2001,45797.0
Argentina,ARG,Treatable mortality,Deaths,2002,46424.0
Argentina,ARG,Treatable mortality,Deaths,2003,47526.0
Argentina,ARG,Treatable mortality,Deaths,2004,45453.5
Argentina,ARG,Treatable mortality,Deaths,2005,44349.0
Argentina,ARG,Treatable mortality,Deaths,2006,44069.5
Argentina,ARG,Treatable mortality,Deaths,2007,45408.5
Argentina,ARG,Treatable mortality,Deaths,2008,43828.0
Argentina,ARG,Treatable mortality,Deaths,2009,44899.0
Argentina,ARG,Treatable mortality,Deaths,2010,44798.5
Argentina,ARG,Treatable mortality,Deaths,2011,44390.0
Argentina,ARG,Treatable mortality,Deaths,2012,45022.5
Argentina,ARG,Treatable mortality,Deaths,2013,46934.0
Argentina,ARG,Treatable mortality,Deaths,2014,46871.5
Argentina,ARG,Treatable mortality,Deaths,2015,48769.0
Argentina,ARG,Treatable mortality,Deaths,2016,52181.0
Argentina,ARG,Treatable mortality,Deaths,2017,50192.5
Argentina,ARG,Treatable mortality,Deaths,2018,49996.5
Argentina,ARG,Treatable mortality,Deaths,2019,50078.0
Argentina,ARG,Treatable mortality,Deaths,2020,48045.5
Argentina,ARG,Treatable mortality,Deaths,2021,55882.5
Australia,AUS,Avoidable mortality,Deaths,2000,38535.5
Australia,AUS,Avoidable mortality,Deaths,2001,37392.0
Australia,AUS,Avoidable mortality,Deaths,2002,36718.0
Australia,AUS,Avoidable mortality,Deaths,2003,35458.0
Australia,AUS,Avoidable mortality,Deaths,2004,34446.0
Australia,AUS,Avoidable mortality,Deaths,2006,33193.0
Australia,AUS,Avoidable mortality,Deaths,2007,33731.5
Australia,AUS,Avoidable mortality,Deaths,2008,34622.5
Australia,AUS,Avoidable mortality,Deaths,2009,34807.5
Australia,AUS,Avoidable mortality,Deaths,2010,34399.5
Australia,AUS,Avoidable mortality,Deaths,2011,34582.5
Australia,AUS,Avoidable mortality,Deaths,2012,34062.5
Australia,AUS,Avoidable mortality,Deaths,2013,34840.5
Australia,AUS,Avoidable mortality,Deaths,2014,35953.0
Australia,AUS,Avoidable mortality,Deaths,2015,36981.0
Australia,AUS,Avoidable mortality,Deaths,2016,36459.5
Australia,AUS,Avoidable mortality,Deaths,2017,36965.5
Australia,AUS,Avoidable mortality,Deaths,2018,36958.0
Australia,AUS,Avoidable mortality,Deaths,2019,38993.0
Australia,AUS,Avoidable mortality,Deaths,2020,37042.5
Australia,AUS,Avoidable mortality,Deaths,2021,37693.5
Australia,AUS,Avoidable mortality,Deaths,2022,40450.5
Australia,AUS,Preventable mortality,Deaths,2000,24198.5
Australia,AUS,Preventable mortality,Deaths,2001,23407.0
Australia,AUS,Preventable mortality,Deaths,2002,22894.0
Australia,AUS,Preventable mortality,Deaths,2003,22042.0
Australia,AUS,Preventable mortality,Deaths,2004,21688.0
Australia,AUS,Preventable mortality,Deaths,2006,21039.0
Australia,AUS,Preventable mortality,Deaths,2007,21454.5
Australia,AUS,Preventable mortality,Deaths,2008,22242.5
Australia,AUS,Preventable mortality,Deaths,2009,22556.5
Australia,AUS,Preventable mortality,Deaths,2010,22338.5
Australia,AUS,Preventable mortality,Deaths,2011,22486.5
Australia,AUS,Preventable mortality,Deaths,2012,22264.5
Australia,AUS,Preventable mortality,Deaths,2013,22913.5
Australia,AUS,Preventable mortality,Deaths,2014,23798.0
Australia,AUS,Preventable mortality,Deaths,2015,24592.0
Australia,AUS,Preventable mortality,Deaths,2016,24107.5
Australia,AUS,Preventable mortality,Deaths,2017,24760.5
Australia,AUS,Preventable mortality,Deaths,2018,24812.0
Australia,AUS,Preventable mortality,Deaths,2019,26088.0
Australia,AUS,Preventable mortality,Deaths,2020,24767.5
Australia,AUS,Preventable mortality,Deaths,2021,25354.5
Australia,AUS,Preventable mortality,Deaths,2022,27671.5
Australia,AUS,Treatable mortality,Deaths,2000,14337.0
Australia,AUS,Treatable mortality,Deaths,2001,13985.0
Australia,AUS,Treatable mortality,Deaths,2002,13824.0
Australia,AUS,Treatable mortality,Deaths,2003,13416.0
Australia,AUS,Treatable mortality,Deaths,2004,12758.0
Australia,AUS,Treatable mortality,Deaths,2006,12154.0
Australia,AUS,Treatable mortality,Deaths,2007,12277.0
Australia,AUS,Treatable mortality,Deaths,2008,12380.0
Australia,AUS,Treatable mortality,Deaths,2009,12251.0
Australia,AUS,Treatable mortality,Deaths,2010,12061.0
Australia,AUS,Treatable mortality,Deaths,2011,12096.0
Australia,AUS,Treatable mortality,Deaths,2012,11798.0
Australia,AUS,Treatable mortality,Deaths,2013,11927.0
Australia,AUS,Treatable mortality,Deaths,2014,12155.0
Australia,AUS,Treatable mortality,Deaths,2015,12389.0
Australia,AUS,Treatable mortality,Deaths,2016,12352.0
Australia,AUS,Treatable mortality,Deaths,2017,12205.0
Australia,AUS,Treatable mortality,Deaths,2018,12146.0
Australia,AUS,Treatable mortality,Deaths,2019,12905.0
Australia,AUS,Treatable mortality,Deaths,2020,12275.0
Australia,AUS,Treatable mortality,Deaths,2021,12339.0
Australia,AUS,Treatable mortality,Deaths,2022,12779.0
Austria,AUT,Avoidable mortality,Deaths,2002,21066.0
Austria,AUT,Avoidable mortality,Deaths,2003,20959.0
Austria,AUT,Avoidable mortality,Deaths,2004,20041.0
Austria,AUT,Avoidable mortality,Deaths,2005,19722.0
Austria,AUT,Avoidable mortality,Deaths,2006,19119.0
Austria,AUT,Avoidable mortality,Deaths,2007,18793.0
Austria,AUT,Avoidable mortality,Deaths,2008,18222.0
Austria,AUT,Avoidable mortality,Deaths,2009,18784.0
Austria,AUT,Avoidable mortality,Deaths,2010,18653.0
Austria,AUT,Avoidable mortality,Deaths,2011,18289.0
Austria,AUT,Avoidable mortality,Deaths,2012,18634.0
Austria,AUT,Avoidable mortality,Deaths,2013,18550.0
Austria,AUT,Avoidable mortality,Deaths,2014,18375.0
Austria,AUT,Avoidable mortality,Deaths,2015,18642.0
Austria,AUT,Avoidable mortality,Deaths,2016,18033.0
Austria,AUT,Avoidable mortality,Deaths,2017,17643.0
Austria,AUT,Avoidable mortality,Deaths,2018,17832.0
Austria,AUT,Avoidable mortality,Deaths,2019,17546.0
Austria,AUT,Avoidable mortality,Deaths,2020,18707.0
Austria,AUT,Avoidable mortality,Deaths,2021,19883.0
Austria,AUT,Preventable mortality,Deaths,2002,13484.0
Austria,AUT,Preventable mortality,Deaths,2003,13573.5
Austria,AUT,Preventable mortality,Deaths,2004,13129.0
Austria,AUT,Preventable mortality,Deaths,2005,12989.0
Austria,AUT,Preventable mortality,Deaths,2006,12568.0
Austria,AUT,Preventable mortality,Deaths,2007,12465.0
Austria,AUT,Preventable mortality,Deaths,2008,12220.0
Austria,AUT,Preventable mortality,Deaths,2009,12614.5
Austria,AUT,Preventable mortality,Deaths,2010,12552.5
Austria,AUT,Preventable mortality,Deaths,2011,12393.0
Austria,AUT,Preventable mortality,Deaths,2012,12725.0
Austria,AUT,Preventable mortality,Deaths,2013,12612.0
Austria,AUT,Preventable mortality,Deaths,2014,12480.5
Austria,AUT,Preventable mortality,Deaths,2015,12700.0
Austria,AUT,Preventable mortality,Deaths,2016,12228.0
Austria,AUT,Preventable mortality,Deaths,2017,11937.0
Austria,AUT,Preventable mortality,Deaths,2018,12115.0
Austria,AUT,Preventable mortality,Deaths,2019,11896.5
Austria,AUT,Preventable mortality,Deaths,2020,13156.0
Austria,AUT,Preventable mortality,Deaths,2021,14134.5
Austria,AUT,Treatable mortality,Deaths,2002,7582.0
Austria,AUT,Treatable mortality,Deaths,2003,7385.5
Austria,AUT,Treatable mortality,Deaths,2004,6912.0
Austria,AUT,Treatable mortality,Deaths,2005,6733.0
Austria,AUT,Treatable mortality,Deaths,2006,6551.0
Austria,AUT,Treatable mortality,Deaths,2007,6328.0
Austria,AUT,Treatable mortality,Deaths,2008,6002.0
Austria,AUT,Treatable mortality,Deaths,2009,6169.5
Austria,AUT,Treatable mortality,Deaths,2010,6100.5
Austria,AUT,Treatable mortality,Deaths,2011,5896.0
Austria,AUT,Treatable mortality,Deaths,2012,5909.0
Austria,AUT,Treatable mortality,Deaths,2013,5938.0
Austria,AUT,Treatable mortality,Deaths,2014,5894.5
Austria,AUT,Treatable mortality,Deaths,2015,5942.0
Austria,AUT,Treatable mortality,Deaths,2016,5805.0
Austria,AUT,Treatable mortality,Deaths,2017,5706.0
Austria,AUT,Treatable mortality,Deaths,2018,5717.0
Austria,AUT,Treatable mortality,Deaths,2019,5649.5
Austria,AUT,Treatable mortality,Deaths,2020,5551.0
Austria,AUT,Treatable mortality,Deaths,2021,5748.5
Belgium,BEL,Avoidable mortality,Deaths,2000,28926.0
Belgium,BEL,Avoidable mortality,Deaths,2001,27987.0
Belgium,BEL,Avoidable mortality,Deaths,2002,27392.0
Belgium,BEL,Avoidable mortality,Deaths,2003,26803.0
Belgium,BEL,Avoidable mortality,Deaths,2004,25578.0
Belgium,BEL,Avoidable mortality,Deaths,2005,25803.0
Belgium,BEL,Avoidable mortality,Deaths,2006,24375.0
Belgium,BEL,Avoidable mortality,Deaths,2007,24299.0
Belgium,BEL,Avoidable mortality,Deaths,2008,24348.0
Belgium,BEL,Avoidable mortality,Deaths,2009,23958.0
Belgium,BEL,Avoidable mortality,Deaths,2010,23506.0
Belgium,BEL,Avoidable mortality,Deaths,2011,23160.0
Belgium,BEL,Avoidable mortality,Deaths,2012,23099.0
Belgium,BEL,Avoidable mortality,Deaths,2013,23014.0
Belgium,BEL,Avoidable mortality,Deaths,2014,22040.0
Belgium,BEL,Avoidable mortality,Deaths,2015,22266.0
Belgium,BEL,Avoidable mortality,Deaths,2016,21837.0
Belgium,BEL,Avoidable mortality,Deaths,2017,21735.0
Belgium,BEL,Avoidable mortality,Deaths,2018,21816.0
Belgium,BEL,Avoidable mortality,Deaths,2019,21211.0
Belgium,BEL,Avoidable mortality,Deaths,2020,24797.0
Belgium,BEL,Preventable mortality,Deaths,2000,18629.0
Belgium,BEL,Preventable mortality,Deaths,2001,18350.0
Belgium,BEL,Preventable mortality,Deaths,2002,17762.0
Belgium,BEL,Preventable mortality,Deaths,2003,17360.0
Belgium,BEL,Preventable mortality,Deaths,2004,16614.5
Belgium,BEL,Preventable mortality,Deaths,2005,16925.5
Belgium,BEL,Preventable mortality,Deaths,2006,16073.5
Belgium,BEL,Preventable mortality,Deaths,2007,16081.0
Belgium,BEL,Preventable mortality,Deaths,2008,16316.5
Belgium,BEL,Preventable mortality,Deaths,2009,16088.5
Belgium,BEL,Preventable mortality,Deaths,2010,15875.5
Belgium,BEL,Preventable mortality,Deaths,2011,15757.0
Belgium,BEL,Preventable mortality,Deaths,2012,15692.0
Belgium,BEL,Preventable mortality,Deaths,2013,15592.0
Belgium,BEL,Preventable mortality,Deaths,2014,15147.5
Belgium,BEL,Preventable mortality,Deaths,2015,15343.0
Belgium,BEL,Preventable mortality,Deaths,2016,14997.0
Belgium,BEL,Preventable mortality,Deaths,2017,14788.5
Belgium,BEL,Preventable mortality,Deaths,2018,14762.5
Belgium,BEL,Preventable mortality,Deaths,2019,14579.5
Belgium,BEL,Preventable mortality,Deaths,2020,18334.0
Belgium,BEL,Treatable mortality,Deaths,2000,10297.0
Belgium,BEL,Treatable mortality,Deaths,2001,9637.0
Belgium,BEL,Treatable mortality,Deaths,2002,9630.0
Belgium,BEL,Treatable mortality,Deaths,2003,9443.0
Belgium,BEL,Treatable mortality,Deaths,2004,8963.5
Belgium,BEL,Treatable mortality,Deaths,2005,8877.5
Belgium,BEL,Treatable mortality,Deaths,2006,8301.5
Belgium,BEL,Treatable mortality,Deaths,2007,8218.0
Belgium,BEL,Treatable mortality,Deaths,2008,8031.5
Belgium,BEL,Treatable mortality,Deaths,2009,7869.5
Belgium,BEL,Treatable mortality,Deaths,2010,7630.5
Belgium,BEL,Treatable mortality,Deaths,2011,7403.0
Belgium,BEL,Treatable mortality,Deaths,2012,7407.0
Belgium,BEL,Treatable mortality,Deaths,2013,7422.0
Belgium,BEL,Treatable mortality,Deaths,2014,6892.5
Belgium,BEL,Treatable mortality,Deaths,2015,6923.0
Belgium,BEL,Treatable mortality,Deaths,2016,6840.0
Belgium,BEL,Treatable mortality,Deaths,2017,6946.5
Belgium,BEL,Treatable mortality,Deaths,2018,7053.5
Belgium,BEL,Treatable mortality,Deaths,2019,6631.5
Belgium,BEL,Treatable mortality,Deaths,2020,6463.0
Brazil,BRA,Avoidable mortality,Deaths,2000,456682.0
Brazil,BRA,Avoidable mortality,Deaths,2001,460363.0
Brazil,BRA,Avoidable mortality,Deaths,2002,466826.0
Brazil,BRA,Avoidable mortality,Deaths,2003,471367.0
Brazil,BRA,Avoidable mortality,Deaths,2004,480405.0
Brazil,BRA,Avoidable mortality,Deaths,2005,478400.0
Brazil,BRA,Avoidable mortality,Deaths,2006,491371.0
Brazil,BRA,Avoidable mortality,Deaths,2007,496482.0
Brazil,BRA,Avoidable mortality,Deaths,2008,508996.0
Brazil,BRA,Avoidable mortality,Deaths,2009,519220.0
Brazil,BRA,Avoidable mortality,Deaths,2010,527524.0
Brazil,BRA,Avoidable mortality,Deaths,2011,538801.0
Brazil,BRA,Avoidable mortality,Deaths,2012,543137.0
Brazil,BRA,Avoidable mortality,Deaths,2013,551638.0
Brazil,BRA,Avoidable mortality,Deaths,2014,555019.0
Brazil,BRA,Avoidable mortality,Deaths,2015,559362.0
Brazil,BRA,Avoidable mortality,Deaths,2016,577400.0
Brazil,BRA,Avoidable mortality,Deaths,2017,575620.0
Brazil,BRA,Avoidable mortality,Deaths,2018,571659.0
Brazil,BRA,Avoidable mortality,Deaths,2019,570349.0
Brazil,BRA,Avoidable mortality,Deaths,2020,690151.0
Brazil,BRA,Avoidable mortality,Deaths,2021,888795.0
Brazil,BRA,Preventable mortality,Deaths,2000,273847.5
Brazil,BRA,Preventable mortality,Deaths,2001,277087.0
Brazil,BRA,Preventable mortality,Deaths,2002,283607.0
Brazil,BRA,Preventable mortality,Deaths,2003,286567.0
Brazil,BRA,Preventable mortality,Deaths,2004,292232.0
Brazil,BRA,Preventable mortality,Deaths,2005,291444.0
Brazil,BRA,Preventable mortality,Deaths,2006,298576.5
Brazil,BRA,Preventable mortality,Deaths,2007,303354.0
Brazil,BRA,Preventable mortality,Deaths,2008,311461.0
Brazil,BRA,Preventable mortality,Deaths,2009,317037.0
Brazil,BRA,Preventable mortality,Deaths,2010,323400.0
Brazil,BRA,Preventable mortality,Deaths,2011,329328.0
Brazil,BRA,Preventable mortality,Deaths,2012,334009.0
Brazil,BRA,Preventable mortality,Deaths,2013,336761.5
Brazil,BRA,Preventable mortality,Deaths,2014,339304.0
Brazil,BRA,Preventable mortality,Deaths,2015,337784.5
Brazil,BRA,Preventable mortality,Deaths,2016,347107.5
Brazil,BRA,Preventable mortality,Deaths,2017,347020.0
Brazil,BRA,Preventable mortality,Deaths,2018,339828.5
Brazil,BRA,Preventable mortality,Deaths,2019,333739.5
Brazil,BRA,Preventable mortality,Deaths,2020,459625.5
Brazil,BRA,Preventable mortality,Deaths,2021,643773.5
Brazil,BRA,Treatable mortality,Deaths,2000,182834.5
Brazil,BRA,Treatable mortality,Deaths,2001,183276.0
Brazil,BRA,Treatable mortality,Deaths,2002,183219.0
Brazil,BRA,Treatable mortality,Deaths,2003,184800.0
Brazil,BRA,Treatable mortality,Deaths,2004,188173.0
Brazil,BRA,Treatable mortality,Deaths,2005,186956.0
Brazil,BRA,Treatable mortality,Deaths,2006,192794.5
Brazil,BRA,Treatable mortality,Deaths,2007,193128.0
Brazil,BRA,Treatable mortality,Deaths,2008,197535.0
Brazil,BRA,Treatable mortality,Deaths,2009,202183.0
Brazil,BRA,Treatable mortality,Deaths,2010,204124.0
Brazil,BRA,Treatable mortality,Deaths,2011,209473.0
Brazil,BRA,Treatable mortality,Deaths,2012,209128.0
Brazil,BRA,Treatable mortality,Deaths,2013,214876.5
Brazil,BRA,Treatable mortality,Deaths,2014,215715.0
Brazil,BRA,Treatable mortality,Deaths,2015,221577.5
Brazil,BRA,Treatable mortality,Deaths,2016,230292.5
Brazil,BRA,Treatable mortality,Deaths,2017,228600.0
Brazil,BRA,Treatable mortality,Deaths,2018,231830.5
Brazil,BRA,Treatable mortality,Deaths,2019,236609.5
Brazil,BRA,Treatable mortality,Deaths,2020,230525.5
Brazil,BRA,Treatable mortality,Deaths,2021,245021.5
Bulgaria,BGR,Avoidable mortality,Deaths,2005,40875.0
Bulgaria,BGR,Avoidable mortality,Deaths,2006,39004.0
Bulgaria,BGR,Avoidable mortality,Deaths,2007,38203.0
Bulgaria,BGR,Avoidable mortality,Deaths,2008,36190.0
Bulgaria,BGR,Avoidable mortality,Deaths,2009,33496.0
Bulgaria,BGR,Avoidable mortality,Deaths,2010,31751.0
Bulgaria,BGR,Avoidable mortality,Deaths,2011,30262.0
Bulgaria,BGR,Avoidable mortality,Deaths,2012,32029.0
Bulgaria,BGR,Avoidable mortality,Deaths,2013,30123.0
Bulgaria,BGR,Avoidable mortality,Deaths,2014,31256.0
Bulgaria,BGR,Avoidable mortality,Deaths,2015,31207.0
Bulgaria,BGR,Avoidable mortality,Deaths,2016,30215.0
Bulgaria,BGR,Avoidable mortality,Deaths,2017,30020.0
Bulgaria,BGR,Avoidable mortality,Deaths,2018,29606.0
Bulgaria,BGR,Avoidable mortality,Deaths,2019,30131.0
Bulgaria,BGR,Avoidable mortality,Deaths,2020,38190.0
Bulgaria,BGR,Avoidable mortality,Deaths,2021,48846.0
Bulgaria,BGR,Preventable mortality,Deaths,2005,22638.5
Bulgaria,BGR,Preventable mortality,Deaths,2006,21705.5
Bulgaria,BGR,Preventable mortality,Deaths,2007,21115.0
Bulgaria,BGR,Preventable mortality,Deaths,2008,20192.5
Bulgaria,BGR,Preventable mortality,Deaths,2009,18556.5
Bulgaria,BGR,Preventable mortality,Deaths,2010,17471.0
Bulgaria,BGR,Preventable mortality,Deaths,2011,16663.0
Bulgaria,BGR,Preventable mortality,Deaths,2012,17650.0
Bulgaria,BGR,Preventable mortality,Deaths,2013,16678.5
Bulgaria,BGR,Preventable mortality,Deaths,2014,17124.5
Bulgaria,BGR,Preventable mortality,Deaths,2015,17234.5
Bulgaria,BGR,Preventable mortality,Deaths,2016,16391.0
Bulgaria,BGR,Preventable mortality,Deaths,2017,16315.5
Bulgaria,BGR,Preventable mortality,Deaths,2018,16087.0
Bulgaria,BGR,Preventable mortality,Deaths,2019,16481.5
Bulgaria,BGR,Preventable mortality,Deaths,2020,22728.5
Bulgaria,BGR,Preventable mortality,Deaths,2021,32784.0
Bulgaria,BGR,Treatable mortality,Deaths,2005,18236.5
Bulgaria,BGR,Treatable mortality,Deaths,2006,17298.5
Bulgaria,BGR,Treatable mortality,Deaths,2007,17088.0
Bulgaria,BGR,Treatable mortality,Deaths,2008,15997.5
Bulgaria,BGR,Treatable mortality,Deaths,2009,14939.5
Bulgaria,BGR,Treatable mortality,Deaths,2010,14280.0
Bulgaria,BGR,Treatable mortality,Deaths,2011,13599.0
Bulgaria,BGR,Treatable mortality,Deaths,2012,14379.0
Bulgaria,BGR,Treatable mortality,Deaths,2013,13444.5
Bulgaria,BGR,Treatable mortality,Deaths,2014,14131.5
Bulgaria,BGR,Treatable mortality,Deaths,2015,13972.5
Bulgaria,BGR,Treatable mortality,Deaths,2016,13824.0
Bulgaria,BGR,Treatable mortality,Deaths,2017,13704.5
Bulgaria,BGR,Treatable mortality,Deaths,2018,13519.0
Bulgaria,BGR,Treatable mortality,Deaths,2019,13649.5
Bulgaria,BGR,Treatable mortality,Deaths,2020,15461.5
Bulgaria,BGR,Treatable mortality,Deaths,2021,16062.0
Canada,CAN,Avoidable mortality,Deaths,2000,66148.0
Canada,CAN,Avoidable mortality,Deaths,2001,65456.0
Canada,CAN,Avoidable mortality,Deaths,2002,65738.0
Canada,CAN,Avoidable mortality,Deaths,2003,65980.0
Canada,CAN,Avoidable mortality,Deaths,2004,65093.0
Canada,CAN,Avoidable mortality,Deaths,2005,65756.0
Canada,CAN,Avoidable mortality,Deaths,2006,64057.0
Canada,CAN,Avoidable mortality,Deaths,2007,66230.0
Canada,CAN,Avoidable mortality,Deaths,2008,66681.0
Canada,CAN,Avoidable mortality,Deaths,2009,66107.0
Canada,CAN,Avoidable mortality,Deaths,2010,66079.0
Canada,CAN,Avoidable mortality,Deaths,2011,65697.0
Canada,CAN,Avoidable mortality,Deaths,2012,67265.0
Canada,CAN,Avoidable mortality,Deaths,2013,68374.0
Canada,CAN,Avoidable mortality,Deaths,2014,70021.0
Canada,CAN,Avoidable mortality,Deaths,2015,70666.0
Canada,CAN,Avoidable mortality,Deaths,2016,70628.0
Canada,CAN,Avoidable mortality,Deaths,2017,72401.0
Canada,CAN,Avoidable mortality,Deaths,2018,74751.0
Canada,CAN,Avoidable mortality,Deaths,2019,73838.0
Canada,CAN,Avoidable mortality,Deaths,2020,79478.0
Canada,CAN,Avoidable mortality,Deaths,2021,82879.0
Canada,CAN,Avoidable mortality,Deaths,2022,79978.0
Canada,CAN,Preventable mortality,Deaths,2000,42313.0
Canada,CAN,Preventable mortality,Deaths,2001,42144.5
Canada,CAN,Preventable mortality,Deaths,2002,42559.5
Canada,CAN,Preventable mortality,Deaths,2003,42586.5
Canada,CAN,Preventable mortality,Deaths,2004,42109.0
Canada,CAN,Preventable mortality,Deaths,2005,42849.5
Canada,CAN,Preventable mortality,Deaths,2006,41778.5
Canada,CAN,Preventable mortality,Deaths,2007,43267.5
Canada,CAN,Preventable mortality,Deaths,2008,43405.0
Canada,CAN,Preventable mortality,Deaths,2009,43498.5
Canada,CAN,Preventable mortality,Deaths,2010,43657.0
Canada,CAN,Preventable mortality,Deaths,2011,43283.0
Canada,CAN,Preventable mortality,Deaths,2012,44570.5
Canada,CAN,Preventable mortality,Deaths,2013,45513.0
Canada,CAN,Preventable mortality,Deaths,2014,46572.0
Canada,CAN,Preventable mortality,Deaths,2015,47040.5
Canada,CAN,Preventable mortality,Deaths,2016,47055.5
Canada,CAN,Preventable mortality,Deaths,2017,48702.0
Canada,CAN,Preventable mortality,Deaths,2018,50745.0
Canada,CAN,Preventable mortality,Deaths,2019,49593.5
Canada,CAN,Preventable mortality,Deaths,2020,54294.0
Canada,CAN,Preventable mortality,Deaths,2021,58194.5
Canada,CAN,Preventable mortality,Deaths,2022,54753.0
Canada,CAN,Treatable mortality,Deaths,2000,23835.0
Canada,CAN,Treatable mortality,Deaths,2001,23311.5
Canada,CAN,Treatable mortality,Deaths,2002,23178.5
Canada,CAN,Treatable mortality,Deaths,2003,23393.5
Canada,CAN,Treatable mortality,Deaths,2004,22984.0
Canada,CAN,Treatable mortality,Deaths,2005,22906.5
Canada,CAN,Treatable mortality,Deaths,2006,22278.5
Canada,CAN,Treatable mortality,Deaths,2007,22962.5
Canada,CAN,Treatable mortality,Deaths,2008,23276.0
Canada,CAN,Treatable mortality,Deaths,2009,22608.5
Canada,CAN,Treatable mortality,Deaths,2010,22422.0
Canada,CAN,Treatable mortality,Deaths,2011,22414.0
Canada,CAN,Treatable mortality,Deaths,2012,22694.5
Canada,CAN,Treatable mortality,Deaths,2013,22861.0
Canada,CAN,Treatable mortality,Deaths,2014,23449.0
Canada,CAN,Treatable mortality,Deaths,2015,23625.5
Canada,CAN,Treatable mortality,Deaths,2016,23572.5
Canada,CAN,Treatable mortality,Deaths,2017,23699.0
Canada,CAN,Treatable mortality,Deaths,2018,24006.0
Canada,CAN,Treatable mortality,Deaths,2019,24244.5
Canada,CAN,Treatable mortality,Deaths,2020,25184.0
Canada,CAN,Treatable mortality,Deaths,2021,24684.5
Canada,CAN,Treatable mortality,Deaths,2022,25225.0
Chile,CHL,Avoidable mortality,Deaths,2000,32374.0
Chile,CHL,Avoidable mortality,Deaths,2001,33791.0
Chile,CHL,Avoidable mortality,Deaths,2002,32883.0
Chile,CHL,Avoidable mortality,Deaths,2003,32941.0
Chile,CHL,Avoidable mortality,Deaths,2004,32817.0
Chile,CHL,Avoidable mortality,Deaths,2005,32220.0
Chile,CHL,Avoidable mortality,Deaths,2006,32180.0
Chile,CHL,Avoidable mortality,Deaths,2007,32127.0
Chile,CHL,Avoidable mortality,Deaths,2008,32060.0
Chile,CHL,Avoidable mortality,Deaths,2009,33338.0
Chile,CHL,Avoidable mortality,Deaths,2010,34127.0
Chile,CHL,Avoidable mortality,Deaths,2011,32691.0
Chile,CHL,Avoidable mortality,Deaths,2012,33031.0
Chile,CHL,Avoidable mortality,Deaths,2013,33855.0
Chile,CHL,Avoidable mortality,Deaths,2014,34436.0
Chile,CHL,Avoidable mortality,Deaths,2015,34633.0
Chile,CHL,Avoidable mortality,Deaths,2016,34134.0
Chile,CHL,Avoidable mortality,Deaths,2017,33684.0
Chile,CHL,Avoidable mortality,Deaths,2018,33181.0
Chile,CHL,Avoidable mortality,Deaths,2019,34509.0
Chile,CHL,Avoidable mortality,Deaths,2020,42725.0
Chile,CHL,Avoidable mortality,Deaths,2021,47548.0
